Location ID,Country,Country description,Country ID,Forecast Type,Geo Latitude,Geo Longitude,Holding Cost Percentage,Intl/Dom Ind,Location Business Partner ID,Location,Location Region,Location Type,Location Validity,Order Timing,Replaced by Customer,Sales Area,Sales Divison,Sales Domain,Sales Region,Sales Region Code,State,State description,Demand State,Supplying Location
0000001862,0000204008,QUEBEC  CANADA,,S,,,,I,,SOCIETE DES ALCOOLS DU QUEBEC,QC,DIST,,SI,,Americas Area,Intl51  Eastern Canada Div,International,Intl3 Canada Region,68,0000204008,QUEBEC  CANADA,,8009
0000001864,0000204003,NEW BRUNSWICK  CANADA,,S,,,,I,,NEW BRUNSWICK LIQUOR CORP,NB,DIST,,SI,,Americas Area,Intl51  Eastern Canada Div,International,Intl3 Canada Region,68,0000204003,NEW BRUNSWICK  CANADA,,8009
0000001870,US,USA,,S,,,,D,,MIDWEST DISTRIBUTORS CO INC,KS,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,KS,Kansas,KS,1121
0000001872,US,USA,,S,,,,D,,BOONE ABC,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000001874,US,USA,,S,,,,D,,INTERMOUNTAIN DISTRIBUTING CO,MT,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,MT,Montana,MT,1151
0000001876,US,USA,,S,,,,D,,BRONKENS GOOD TIME COMPANY,MT,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,MT,Montana,MT,1151
0000001878,US,USA,,S,,,,D,,NEMONT BEVERAGE CORP,MT,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,MT,Montana,MT,1151
0000001880,US,USA,,S,,,,D,,SHELBY DISTRIBUTORS LLC,MT,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,MT,Montana,MT,8009
0000001882,US,USA,,S,,,,D,,HAVRE DISTRIBUTORS INC,MT,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,MT,Montana,MT,1151
0000001888,US,USA,,S,,,,D,,INTERMOUNTAIN DISTRIB,MT,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,MT,Montana,MT,1151
0000001892,US,USA,,S,,,,D,,AAFES PEASE AIR NATIONAL GUARD,NH,DIST,,SI,,Northern Area,Dom2 New England Division,Domestic,Dom2 NorthEast Region,55,NH,New Hampshire,MIL,8009
0000001898,0000205013,SAINT MAARTEN  DUTCH PART,,S,,,,I,,PRIME DISTRIBUTORS B V,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0000001912,US,USA,,S,,,,D,,ALPENA BEVERAGE COMPANY INC,MI,DIST,,SI,,Northern Area,Dom2 Lakes Division,Domestic,Dom2 Central Region,56,MI,Michigan,MI,1128
0000001916,US,USA,,S,,,,D,,GIBSONVILLE ABC BOARD,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000001939,0000200001,IRELAND,,S,,,,I,,J E MCCABE LTD,,DIST,,SI,,Europe Area,Intl06  Ireland Div,International,Intl1 UK Ireland Region,70,,,,1151
0000001941,0000205001,DOMINICAN REPUBLIC,,S,,,,I,,CNN   MANUEL GONZALEZ CUESTA,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0000001947,US,USA,,S,,,,D,,MICHIGAN LCC,MI,DIST,,SI,,Northern Area,Dom2 Lakes Division,Domestic,Dom2 Central Region,56,MI,Michigan,MI,1128
0000001957,US,USA,,S,,,,D,,BAYSIDE DISTRIBUTING INC,NH,DIST,,SI,,Northern Area,Dom2 New England Division,Domestic,Dom2 NorthEast Region,55,NH,New Hampshire,NH,1122
0000001959,0000205016,TRINIDAD AND TOBAGO,,S,,,,I,,ALSTONS MARKETING COMPANY LTD,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0000001965,US,USA,,S,,,,D,,STEIN DISTRIBUTING  INC,WA,DIST,,SI,,Western Area,Dom1 Western Division,Domestic,Dom1 Western Region,23,WA,Washington,WA,8009
0000001969,US,USA,,S,,,,D,,STOKES DISTRIBUTING CO INC,MS,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,MS,Mississippi,MS,1120
0000001971,US,USA,,S,,,,D,,BLUE ROCK DISTRIBUTING CO,MT,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,MT,Montana,MT,8009
0000001975,US,USA,,S,,,,D,,BRUNSWICK COUNTY ABC BOARD,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000001976,US,USA,,V,,,,D,,E J GALLO WINERY W VIRGINIA LCB,WV,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,WV,West Virginia,WV,8000
0000001986,US,USA,,S,,,,D,,TEC DISTRIBUTING OF IDAHO  LLC,ID,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,ID,Idaho,ID,8009
0000001996,US,USA,,S,,,,D,,RIVER CITY DISTRIBUTING INC,KY,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,KY,Kentucky,KY,1121
0000001998,0000206014,PALAU,,S,,,,I,,WESTERN CAROLINE TRADING CO,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0000002002,US,USA,,S,,,,D,,KINGS MOUNTAIN ABC BOARD 0154,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002004,US,USA,,S,,,,D,,NORWICH BEVERAGE CORP,NY,DIST,,SI,,Northern Area,Dom2 New York Division,Domestic,Dom2 NorthEast Region,55,NY,New York,UNY,8009
0000002008,US,USA,,S,,,,D,,EDINBORO BEVERAGE DISTRIBUTORS,PA,DIST,,SI,,Northern Area,Dom2 Liberty Division,Domestic,Dom2 Central Region,56,PA,Pennsylvania,PAS,1125
0000002011,US,USA,,S,,,,D,,E J GALLO WINERY MICHIGAN LCB,MI,DIST,,SI,,Northern Area,Dom2 Lakes Division,Domestic,Dom2 Central Region,56,MI,Michigan,MI,8000
0000002020,US,USA,,S,,,,D,,DAYTON HEIDELBERG DIST CO,OH,DIST,,SI,,Northern Area,Dom2 Lakes Division,Domestic,Dom2 Central Region,56,OH,Ohio,OH,1128
0000002026,US,USA,,S,,,,D,,ZTERM CAPITAL CITY BEVERAGES INC,MS,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,MS,Mississippi,MS,8009
0000002052,US,USA,,S,,,,D,,TETON DIST INC CHEYENNE,WY,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,WY,Wyoming,WY,8009
0000002056,US,USA,,S,,,,D,,INCO BEVERAGE INC,PA,DIST,,SI,,Northern Area,Dom2 Liberty Division,Domestic,Dom2 Central Region,56,PA,Pennsylvania,PAS,8009
0000002062,US,USA,,S,,,,D,,STOKES DISTRIBUTING CO INC,MS,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,MS,Mississippi,MS,1120
0000002087,US,USA,,S,,,,D,,AAFES  DAN DANIEL DIST CTR,VA,DIST,,SI,,Military Area,Dom6 Military Domestic,Domestic,Dom6 Dom Military Region,17,VA,Virginia,MIL,8009
0000002088,US,USA,,S,,,,D,,AAFES,CA,DIST,,SI,,Military Area,Dom6 Military Domestic,Domestic,Dom6 Dom Military Region,17,CA,California,MIL,1151
0000002090,US,USA,,S,,,,D,,AAFES,TX,DIST,,SI,,Military Area,Dom6 Military Domestic,Domestic,Dom6 Dom Military Region,17,TX,Texas,MIL,1120
0000002091,US,USA,,S,,,,D,,AAFES SAN JUAN  PUERTO RICO,VA,DIST,,SI,,Military Area,Dom6 Military Caribbean,Domestic,Dom6 Intl Military Region,16,VA,Virginia,MIL,1125
0000002094,US,USA,,S,,,,D,,AAFES INCHON KOREA,CA,DIST,,SI,,Military Area,Dom6 Military Pacific,Domestic,Dom6 Intl Military Region,16,CA,California,MIL,8009
0000002095,US,USA,,S,,,,D,,AAFES YOKOHAMA JAPAN,14,DIST,,SI,,Military Area,Dom6 Military Pacific,Domestic,Dom6 Intl Military Region,16,14,Kanagawa,MIL,1151
0000002096,US,USA,,S,,,,D,,AAFES OKINAWA JAPAN,CA,DIST,,SI,,Military Area,Dom6 Military Pacific,Domestic,Dom6 Intl Military Region,16,CA,California,MIL,8009
0000002105,US,USA,,V,,,,D,,E J GALLO WINERY MONTANA LCB,MT,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,MT,Montana,MT,8009
0000002111,US,USA,,S,,,,D,,TETON DIST INC ROCK SPRINGS,WY,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,WY,Wyoming,WY,1151
0000002114,US,USA,,V,,,,D,,E J GALLO WINERY NORTH CAROLINA LCB,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8000
0000002120,US,USA,,S,,,,D,,TRY IT DIST CO INC,NY,DIST,,SI,,Northern Area,Dom2 New York Division,Domestic,Dom2 NorthEast Region,55,NY,New York,UNY,8009
0000002122,US,USA,,S,,,,D,,TETON DIST INC RIVERTON,WY,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,WY,Wyoming,WY,8009
0000002128,US,USA,,S,,,,D,,T N DISTRIBUTING,WY,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,WY,Wyoming,WY,8009
0000002130,US,USA,,S,,,,D,,CHATHAM COUNTY ABC,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002132,US,USA,,S,,,,D,,GILLESPIE DISTRIBUTING CO,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,1151
0000002134,US,USA,,S,,,,D,,TETON DISTRIBUTORS INC WORLAND,WY,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,WY,Wyoming,WY,1151
0000002145,US,USA,,S,,,,D,,E J GALLO WINERY VERMONT LCB,VT,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,VT,Vermont,VT,1122
0000002147,US,USA,,S,,,,D,,PLATTSBURGH DISTRIBUTING,NY,DIST,,SI,,Northern Area,Dom2 New York Division,Domestic,Dom2 NorthEast Region,55,NY,New York,UNY,8009
0000002151,US,USA,,S,,,,D,,LAKE BEVERAGE,NY,DIST,,SI,,Northern Area,Dom2 New York Division,Domestic,Dom2 NorthEast Region,55,NY,New York,UNY,8009
0000002153,US,USA,,S,,,,D,,MARION ABC BOARD 150,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002157,US,USA,,S,,,,D,,BLACK MOUNTAIN ABC BD 0007,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002159,US,USA,,S,,,,D,,CARTERET CO ABC BD 0015,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002161,US,USA,,S,,,,D,,CATAWBA COUNTY ABC BD 0017,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002163,US,USA,,S,,,,D,,WEST COLUMBUS ABC BD 0018 CHADBOURN,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002165,US,USA,,S,,,,D,,CUMBERLAND CO ABC BD 0024,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002167,US,USA,,S,,,,D,,CURRITUCK CO ABC BD 0025,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002169,US,USA,,S,,,,D,,DUNN ABC BOARD 0027,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002171,US,USA,,S,,,,D,,DURHAM CO ABC BD 0028,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002173,US,USA,,S,,,,D,,TOWN OF HAMLET ABC BD 0042,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002175,US,USA,,S,,,,D,,LENOIR CO ABC BD 0053,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002177,US,USA,,S,,,,D,,LOUISBURG ABC BD 0058,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002179,US,USA,,S,,,,D,,MARTIN CO ABC BD 0060,NC,DIST,,SI,,Eastern Area,Dom3 Carolinas Division,Domestic,Dom3 Atlantic Region,87,NC,North Carolina,NC,8009
0000002181,US,USA,,S,,,,D,,MECKLENBURG CO ABC BD 0062,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002183,US,USA,,S,,,,D,,MORGANTON ABC BD 0067,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002185,US,USA,,S,,,,D,,NEW HANOVER CO ABC BD 0070,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002187,US,USA,,S,,,,D,,OCEAN ISLE BEACH ABC 0075,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002189,US,USA,,S,,,,D,,RANDLEMAN ABC BOARD 0085,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002191,US,USA,,S,,,,D,,SANFORD ABC BOARD 0092,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002193,US,USA,,S,,,,D,,WAYNE CO ABC BD 0110,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002195,US,USA,,S,,,,D,,WILSON CO ABC BD 0114,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002197,US,USA,,S,,,,D,,TRIAD MUNICIPAL ABC BD 0115,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002199,US,USA,,S,,,,D,,SHELBY ABC BD 0122,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002201,US,USA,,S,,,,D,,HIGH POINT ABC BOARD 0123,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002203,US,USA,,S,,,,D,,CITY OF LENOIR ABC BOARD 0125,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002205,US,USA,,S,,,,D,,TOWN OF LIBERTY ABC 0128,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002207,US,USA,,S,,,,D,,CALABASH ABC BD 0129,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002209,US,USA,,S,,,,D,,MAGGIE VALLEY ABC 0134,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002211,US,USA,,S,,,,D,,BLOWING ROCK ABC BOARD 008,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002213,US,USA,,S,,,,D,,GRANITE FALLS ABC BD 0037,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002215,US,USA,,S,,,,D,,ROCKINGHAM ABC BD 0087,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002217,US,USA,,S,,,,D,,WILKESBORO ABC BOARD 0113,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002219,US,USA,,S,,,,D,,BEAUFORT COUNTY ABC BD 0004,NC,DIST,,SI,,Eastern Area,Dom3 Carolinas Division,Domestic,Dom3 Atlantic Region,87,NC,North Carolina,NC,1123
0000002221,US,USA,,S,,,,D,,BERTIE COUNTY ABC BOARD 0005,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002223,US,USA,,S,,,,D,,ROWAN ABC BOARD 0089,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002225,US,USA,,S,,,,D,,SCOTLAND COUNTY ABC 0093,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002227,US,USA,,S,,,,D,,TOWN OF RUTHERFORDTON ABC 135,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002229,US,USA,,S,,,,D,,BREVARD ABC BOARD 0010,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002231,US,USA,,S,,,,D,,ANDREWS ABC BOARD 0001,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002235,US,USA,,S,,,,D,,ANGIER ABC BOARD 0002,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002237,US,USA,,S,,,,D,,ASHEVILLE ABC BOARD 0003,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002241,US,USA,,S,,,,D,,CAMDEN COUNTY ABC BOARD 0014,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002243,US,USA,,S,,,,D,,CONCORD ABC BOARD 0022,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002245,US,USA,,S,,,,D,,GARLAND ABC BOARD 0034,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002247,US,USA,,S,,,,D,,MOUNT PLEASANT ABC BD 0068,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002249,US,USA,,S,,,,D,,ONSLOW COUNTY ABC BOARD 076,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002251,US,USA,,S,,,,D,,ROWLAND ABC BD 0090,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002255,US,USA,,S,,,,D,,PASQUOTANK COUNTY ABC BD 0079,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002257,US,USA,,S,,,,D,,WAKE COUNTY ABC BD 0104,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002259,US,USA,,S,,,,D,,WARSAW ABC BOARD 0108,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002261,US,USA,,S,,,,D,,WHITEVILLE ABC BOARD 0112,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002263,US,USA,,S,,,,D,,YOUNGSVILLE ABC BOARD 0117,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002265,US,USA,,S,,,,D,,HIGHLANDS ABC BOARD 0126,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002267,US,USA,,S,,,,D,,BESSEMER CITY ABC BD 0006,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002271,US,USA,,S,,,,D,,BRUNSWICK ABC BD 0011,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002273,US,USA,,S,,,,D,,BUNN ABC BOARD 0012,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002275,US,USA,,S,,,,D,,ALAMANCE MUNICIPAL ABC  0013,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002277,US,USA,,S,,,,D,,CASWELL COUNTY ABC BOARD 0016,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002279,US,USA,,S,,,,D,,CHOWAN COUNTY AVC BD 0019,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002281,US,USA,,S,,,,D,,CLINTON ABC BD 0020,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002285,US,USA,,S,,,,D,,CRAVEN COUNTY ABC BD 0023,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002287,US,USA,,S,,,,D,,DARE COUNTY ABC BD 0026,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002289,US,USA,,S,,,,D,,EDGECOMBE COUNTY ABC BD 0029,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002293,US,USA,,S,,,,D,,FAIRMONT ABC BD 0031,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002297,US,USA,,S,,,,D,,FRANKLINTON ABC BD 0033,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002299,US,USA,,S,,,,D,,GASTONIA ABC BD 0035,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002301,US,USA,,S,,,,D,,GATES COUNTY ABC BD 0036,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002303,US,USA,,S,,,,D,,GRANVILLE COUNTY ABC BD 0038,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002305,US,USA,,S,,,,D,,GREENE COUNTY ABC BD 0039,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002307,US,USA,,S,,,,D,,GREENSBORO ABC BOARD 0040,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002309,US,USA,,S,,,,D,,HALIFAX COUNTY ABC 0041,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002311,US,USA,,S,,,,D,,CITY OF HENDERSONVILLE ABC 43,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002313,US,USA,,S,,,,D,,HERTFORD COUNTY ABC BD 0044,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002315,US,USA,,S,,,,D,,HERTFORD ABC BD 0045,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002317,US,USA,,S,,,,D,,HOKE COUNTY ABC BD 0046,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002321,US,USA,,S,,,,D,,JOHNSTON COUNTY ABC BD 0049,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002323,US,USA,,S,,,,D,,JONES COUNTY ABC BD 0050,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002325,US,USA,,S,,,,D,,KENANSVILLE ABC BD 0051,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002327,US,USA,,S,,,,D,,LAKE WACCAMAW ABC 0052,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002329,US,USA,,S,,,,D,,LEXINGTON ABC BOARD 0054,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002331,US,USA,,S,,,,D,,LILLINGTON ABC BD 0055,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002333,US,USA,,S,,,,D,,LINCOLNTON ABC BD 0056,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002335,US,USA,,S,,,,D,,TOWN OF OAK ISLAND ABC BOARD 0166,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000002337,US,USA,,S,,,,D,,MADISON ABC BOARD 0059,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002339,US,USA,,S,,,,D,,MAXTON ABC BD 0061,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000002341,US,USA,,S,,,,D,,MONROE ABC BD 0063,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
